date,region,categorie,transactions,ca,marge_pct
2024-01-20,Ouest,Électronique,40,2394.07,0.2155
2024-01-20,Ouest,Vêtements,28,2105.52,0.4437
2024-01-20,Ouest,Alimentation,32,1465.16,0.1282
2024-01-20,Ouest,Maison,36,1847.31,0.3341
2024-01-20,Ouest,Sport,26,1184.99,0.3837
2024-01-20,Île-de-France,Électronique,80,5412.37,0.2194
2024-01-20,Île-de-France,Vêtements,94,4602.05,0.4468
2024-01-20,Île-de-France,Alimentation,52,3039.31,0.1792
2024-01-20,Île-de-France,Maison,62,3727.7,0.3842
2024-01-20,Île-de-France,Sport,35,2734.24,0.3345
2024-01-21,Nord,Électronique,39,2862.14,0.2408
2024-01-21,Nord,Vêtements,23,1883.67,0.4419
2024-01-21,Nord,Alimentation,28,2026.23,0.1679
2024-01-21,Nord,Maison,28,1987.01,0.366
2024-01-21,Nord,Sport,29,1515.87,0.3649
2024-01-21,Sud,Électronique,51,3722.21,0.2544
2024-01-21,Sud,Vêtements,53,2562.84,0.4537
2024-01-21,Sud,Alimentation,34,1976.41,0.206
2024-01-21,Sud,Maison,36,2604.17,0.3369
2024-01-21,Sud,Sport,36,1781.26,0.3713
2024-01-21,Est,Électronique,49,2759.04,0.2344
2024-01-21,Est,Vêtements,31,1887.43,0.4762
2024-01-21,Est,Alimentation,20,1402.83,0.175
2024-01-21,Est,Maison,25,1703.16,0.3745
2024-01-21,Est,Sport,14,1195.13,0.3986
2024-01-21,Ouest,Électronique,40,3001.02,0.256
2024-01-21,Ouest,Vêtements,39,2002.68,0.4715
2024-01-21,Ouest,Alimentation,29,1604.42,0.1758
2024-01-21,Ouest,Maison,25,1583.57,0.3107
2024-01-21,Ouest,Sport,25,1406.3,0.383
2024-01-21,Île-de-France,Électronique,71,5775.92,0.2145
2024-01-21,Île-de-France,Vêtements,48,3749.57,0.4683
2024-01-21,Île-de-France,Alimentation,44,3315.08,0.1857
2024-01-21,Île-de-France,Maison,55,4147.03,0.3472
2024-01-21,Île-de-France,Sport,59,3095.91,0.4035
2024-01-22,Nord,Électronique,50,4137.24,0.2206
2024-01-22,Nord,Vêtements,38,2972.09,0.437
2024-01-22,Nord,Alimentation,29,2309.62,0.1502
2024-01-22,Nord,Maison,38,2656.04,0.384
2024-01-22,Nord,Sport,25,1709.7,0.3816
2024-01-22,Sud,Électronique,74,5225.0,0.2276
2024-01-22,Sud,Vêtements,52,3344.74,0.4596
2024-01-22,Sud,Alimentation,35,2768.91,0.163
2024-01-22,Sud,Maison,43,3234.06,0.322
2024-01-22,Sud,Sport,37,2228.27,0.3889
2024-01-22,Est,Électronique,75,3434.72,0.2491
2024-01-22,Est,Vêtements,26,2249.3,0.463
2024-01-22,Est,Alimentation,33,1697.3,0.1579
2024-01-22,Est,Maison,26,2284.83,0.3425
2024-01-22,Est,Sport,21,1570.17,0.3381
2024-01-22,Ouest,Électronique,60,3648.42,0.2387
2024-01-22,Ouest,Vêtements,64,2904.29,0.435
2024-01-22,Ouest,Alimentation,23,1798.04,0.2053
2024-01-22,Ouest,Maison,36,2337.38,0.3333
2024-01-22,Ouest,Sport,25,1711.11,0.3837
2024-01-22,Île-de-France,Électronique,130,9007.42,0.2577
2024-01-22,Île-de-France,Vêtements,108,6058.78,0.4619
2024-01-22,Île-de-France,Alimentation,93,4477.48,0.2062
2024-01-22,Île-de-France,Maison,65,4971.38,0.3409
2024-01-22,Île-de-France,Sport,64,4217.24,0.3936
2024-01-23,Nord,Électronique,63,3663.74,0.2161
2024-01-23,Nord,Vêtements,49,2685.71,0.4473
2024-01-23,Nord,Alimentation,30,2582.96,0.1926
2024-01-23,Nord,Maison,42,2631.37,0.3615
2024-01-23,Nord,Sport,44,2212.93,0.3916
2024-01-23,Sud,Électronique,89,5380.35,0.2139
2024-01-23,Sud,Vêtements,77,4050.7,0.4809
2024-01-23,Sud,Alimentation,54,2498.17,0.1565
2024-01-23,Sud,Maison,56,3203.71,0.3146
2024-01-23,Sud,Sport,33,2667.62,0.3761
2024-01-23,Est,Électronique,55,3498.06,0.2093
2024-01-23,Est,Vêtements,45,2186.61,0.449
2024-01-23,Est,Alimentation,30,1915.77,0.2154
2024-01-23,Est,Maison,45,2315.55,0.3656
2024-01-23,Est,Sport,20,1545.82,0.386
2024-01-23,Ouest,Électronique,77,3685.35,0.2224
2024-01-23,Ouest,Vêtements,45,2539.49,0.4459
2024-01-23,Ouest,Alimentation,38,2106.17,0.1756
2024-01-23,Ouest,Maison,39,2472.39,0.3339
2024-01-23,Ouest,Sport,36,1716.58,0.3797
2024-01-23,Île-de-France,Électronique,107,6319.52,0.2377
2024-01-23,Île-de-France,Vêtements,84,5710.69,0.4517
2024-01-23,Île-de-France,Alimentation,52,3919.98,0.1694
2024-01-23,Île-de-France,Maison,67,4592.29,0.3613
2024-01-23,Île-de-France,Sport,58,4066.27,0.3793
2024-01-24,Nord,Électronique,73,3771.24,0.2137
2024-01-24,Nord,Vêtements,34,2710.75,0.4338
2024-01-24,Nord,Alimentation,50,2491.55,0.2333
2024-01-24,Nord,Maison,56,2680.92,0.3639
2024-01-24,Nord,Sport,43,2077.2,0.4162
2024-01-24,Sud,Électronique,87,4505.32,0.1616
2024-01-24,Sud,Vêtements,55,3393.74,0.4902
2024-01-24,Sud,Alimentation,62,2955.48,0.2211
2024-01-24,Sud,Maison,55,3522.11,0.3511
2024-01-24,Sud,Sport,45,2336.67,0.364
2024-01-24,Est,Électronique,55,3672.33,0.2046
2024-01-24,Est,Vêtements,30,2462.03,0.445
2024-01-24,Est,Alimentation,29,1864.63,0.1902
2024-01-24,Est,Maison,34,2312.6,0.3484
2024-01-24,Est,Sport,21,1549.17,0.3799
2024-01-24,Ouest,Électronique,45,3461.75,0.243
2024-01-24,Ouest,Vêtements,28,2185.06,0.454
2024-01-24,Ouest,Alimentation,30,2354.92,0.2016
2024-01-24,Ouest,Maison,36,2445.08,0.3462
2024-01-24,Ouest,Sport,24,1861.49,0.3631
2024-01-24,Île-de-France,Électronique,102,8362.96,0.2114
2024-01-24,Île-de-France,Vêtements,104,5450.02,0.4419
2024-01-24,Île-de-France,Alimentation,89,4586.8,0.1952
2024-01-24,Île-de-France,Maison,121,5871.61,0.3286
2024-01-24,Île-de-France,Sport,61,3980.06,0.3848
2024-01-25,Nord,Électronique,47,4006.31,0.229
2024-01-25,Nord,Vêtements,60,3144.67,0.4786
2024-01-25,Nord,Alimentation,44,2269.51,0.1997
2024-01-25,Nord,Maison,39,2598.79,0.3447
2024-01-25,Nord,Sport,43,2109.48,0.3865
2024-01-25,Sud,Électronique,58,4610.49,0.2319
2024-01-25,Sud,Vêtements,48,3567.44,0.4764
2024-01-25,Sud,Alimentation,35,2747.59,0.1409
2024-01-25,Sud,Maison,40,2630.24,0.3378
2024-01-25,Sud,Sport,45,2365.76,0.3999
2024-01-25,Est,Électronique,73,3585.96,0.2309
2024-01-25,Est,Vêtements,38,2291.47,0.4418
2024-01-25,Est,Alimentation,30,2168.12,0.1736
2024-01-25,Est,Maison,24,1897.61,0.3749
2024-01-25,Est,Sport,24,1734.26,0.3795
2024-01-25,Ouest,Électronique,63,3690.78,0.2042
2024-01-25,Ouest,Vêtements,47,2464.85,0.454
2024-01-25,Ouest,Alimentation,25,1982.13,0.1905
2024-01-25,Ouest,Maison,33,2464.6,0.3231
2024-01-25,Ouest,Sport,28,1514.44,0.3825
2024-01-25,Île-de-France,Électronique,102,8162.32,0.2236
2024-01-25,Île-de-France,Vêtements,82,5924.18,0.4633
2024-01-25,Île-de-France,Alimentation,64,4626.88,0.1752
2024-01-25,Île-de-France,Maison,73,4650.38,0.353
2024-01-25,Île-de-France,Sport,63,4267.18,0.3776
2024-01-26,Nord,Électronique,83,4113.59,0.2187
2024-01-26,Nord,Vêtements,36,2756.66,0.4482
2024-01-26,Nord,Alimentation,28,2263.11,0.1884
2024-01-26,Nord,Maison,35,2698.4,0.3448
2024-01-26,Nord,Sport,38,2159.32,0.3695
2024-01-26,Sud,Électronique,103,5072.8,0.2568
2024-01-26,Sud,Vêtements,43,2989.13,0.4441
2024-01-26,Sud,Alimentation,34,2578.63,0.1586
2024-01-26,Sud,Maison,47,3276.55,0.368
2024-01-26,Sud,Sport,31,2443.41,0.3766
2024-01-26,Est,Électronique,39,3382.34,0.2107
2024-01-26,Est,Vêtements,50,2413.45,0.4732
2024-01-26,Est,Alimentation,39,1973.38,0.2033
2024-01-26,Est,Maison,29,2328.51,0.36
2024-01-26,Est,Sport,28,1767.8,0.4338
2024-01-26,Ouest,Électronique,44,3396.46,0.1834
2024-01-26,Ouest,Vêtements,43,2741.41,0.4546
2024-01-26,Ouest,Alimentation,33,2312.16,0.2063
2024-01-26,Ouest,Maison,32,2117.02,0.3657
2024-01-26,Ouest,Sport,27,1756.72,0.3631
2024-01-26,Île-de-France,Électronique,117,8106.08,0.2229
2024-01-26,Île-de-France,Vêtements,79,5619.53,0.4839
2024-01-26,Île-de-France,Alimentation,74,4442.18,0.1763
2024-01-26,Île-de-France,Maison,94,4793.33,0.3493
2024-01-26,Île-de-France,Sport,72,3850.95,0.3386
2024-01-27,Nord,Électronique,49,2659.98,0.2352
2024-01-27,Nord,Vêtements,46,2124.59,0.4501
2024-01-27,Nord,Alimentation,21,1685.25,0.165
2024-01-27,Nord,Maison,35,2018.67,0.4046
2024-01-27,Nord,Sport,30,1492.63,0.3934
2024-01-27,Sud,Électronique,58,3433.96,0.2254
2024-01-27,Sud,Vêtements,44,2867.25,0.4504
2024-01-27,Sud,Alimentation,33,2044.57,0.1669
2024-01-27,Sud,Maison,25,2033.26,0.3183
2024-01-27,Sud,Sport,34,1962.14,0.4106
2024-01-27,Est,Électronique,43,2422.61,0.2229
2024-01-27,Est,Vêtements,25,1820.86,0.4377
2024-01-27,Est,Alimentation,22,1409.07,0.1622
2024-01-27,Est,Maison,24,1504.9,0.3439
2024-01-27,Est,Sport,25,1246.77,0.3815
2024-01-27,Ouest,Électronique,39,2798.08,0.2166
2024-01-27,Ouest,Vêtements,25,1752.51,0.4782
2024-01-27,Ouest,Alimentation,19,1561.4,0.1952
2024-01-27,Ouest,Maison,20,1643.34,0.3572
2024-01-27,Ouest,Sport,26,1350.27,0.3651
2024-01-27,Île-de-France,Électronique,103,5864.37,0.2158
2024-01-27,Île-de-France,Vêtements,109,5099.84,0.4403
2024-01-27,Île-de-France,Alimentation,57,3402.97,0.1594
2024-01-27,Île-de-France,Maison,51,4038.69,0.3757
2024-01-27,Île-de-France,Sport,38,2788.01,0.4155
2024-01-28,Nord,Électronique,36,2795.66,0.1981
2024-01-28,Nord,Vêtements,30,2400.62,0.445
2024-01-28,Nord,Alimentation,21,1476.5,0.1661
2024-01-28,Nord,Maison,29,2146.85,0.3168
2024-01-28,Nord,Sport,26,1392.64,0.4096
2024-01-28,Sud,Électronique,41,3369.07,0.2157
2024-01-28,Sud,Vêtements,52,2436.32,0.4414
2024-01-28,Sud,Alimentation,39,2333.39,0.2079
2024-01-28,Sud,Maison,40,2347.37,0.3357
2024-01-28,Sud,Sport,33,1990.64,0.4123
2024-01-28,Est,Électronique,57,2901.3,0.2108
2024-01-28,Est,Vêtements,26,1731.77,0.4497
2024-01-28,Est,Alimentation,30,1428.23,0.1882
2024-01-28,Est,Maison,31,1608.55,0.3426
2024-01-28,Est,Sport,13,1078.18,0.3729
2024-01-28,Ouest,Électronique,41,2837.87,0.2133
2024-01-28,Ouest,Vêtements,28,1683.51,0.4203
2024-01-28,Ouest,Alimentation,20,1389.29,0.1829
2024-01-28,Ouest,Maison,24,1945.43,0.355
2024-01-28,Ouest,Sport,20,1150.35,0.3691
2024-01-28,Île-de-France,Électronique,63,5286.61,0.2027
2024-01-28,Île-de-France,Vêtements,51,3534.96,0.465
2024-01-28,Île-de-France,Alimentation,47,3313.8,0.1578
2024-01-28,Île-de-France,Maison,35,3014.84,0.3443
2024-01-28,Île-de-France,Sport,44,3008.65,0.398
2024-01-29,Nord,Électronique,59,3635.4,0.2299
2024-01-29,Nord,Vêtements,43,2873.05,0.4386
2024-01-29,Nord,Alimentation,35,2350.77,0.1894
2024-01-29,Nord,Maison,32,2516.98,0.3556
2024-01-29,Nord,Sport,25,2116.25,0.3726
2024-01-29,Sud,Électronique,57,4878.87,0.1965
2024-01-29,Sud,Vêtements,55,3837.1,0.449
2024-01-29,Sud,Alimentation,46,2489.78,0.1631
2024-01-29,Sud,Maison,46,3017.04,0.3775
2024-01-29,Sud,Sport,37,2999.37,0.3746
2024-01-29,Est,Électronique,42,3345.24,0.2257
2024-01-29,Est,Vêtements,29,2479.62,0.4798
2024-01-29,Est,Alimentation,23,1889.69,0.177
2024-01-29,Est,Maison,29,2361.45,0.3459
2024-01-29,Est,Sport,25,1759.77,0.3212
2024-01-29,Ouest,Électronique,56,4145.13,0.2152
2024-01-29,Ouest,Vêtements,42,2401.71,0.4581
2024-01-29,Ouest,Alimentation,39,2235.66,0.1694
2024-01-29,Ouest,Maison,43,2479.68,0.3603
2024-01-29,Ouest,Sport,36,1865.84,0.3943
2024-01-29,Île-de-France,Électronique,116,8342.02,0.2351
2024-01-29,Île-de-France,Vêtements,84,5861.86,0.459
2024-01-29,Île-de-France,Alimentation,92,4470.49,0.1624
2024-01-29,Île-de-France,Maison,91,4378.64,0.3173
2024-01-29,Île-de-France,Sport,47,3671.5,0.3738
2024-01-30,Nord,Électronique,70,4041.74,0.2322
2024-01-30,Nord,Vêtements,37,2880.28,0.4337
2024-01-30,Nord,Alimentation,47,2270.97,0.1817
2024-01-30,Nord,Maison,41,2258.66,0.3347
2024-01-30,Nord,Sport,26,2156.78,0.3674
2024-01-30,Sud,Électronique,90,5255.01,0.2161
2024-01-30,Sud,Vêtements,43,3086.11,0.4473
2024-01-30,Sud,Alimentation,47,2829.5,0.1855
2024-01-30,Sud,Maison,36,2951.39,0.3567
2024-01-30,Sud,Sport,27,1868.79,0.3837
2024-01-30,Est,Électronique,44,3185.57,0.2238
2024-01-30,Est,Vêtements,32,2554.97,0.4305
2024-01-30,Est,Alimentation,29,1956.34,0.2074
2024-01-30,Est,Maison,39,2227.81,0.3398
2024-01-30,Est,Sport,28,1433.6,0.3794
2024-01-30,Ouest,Électronique,45,3433.73,0.223
2024-01-30,Ouest,Vêtements,43,2431.76,0.4503
2024-01-30,Ouest,Alimentation,25,1994.28,0.1831
2024-01-30,Ouest,Maison,43,2145.77,0.3725
2024-01-30,Ouest,Sport,20,1599.06,0.3636
2024-01-30,Île-de-France,Électronique,105,8484.4,0.2067
2024-01-30,Île-de-France,Vêtements,99,5981.2,0.4473
2024-01-30,Île-de-France,Alimentation,73,4456.51,0.2196
2024-01-30,Île-de-France,Maison,124,5613.65,0.3685
2024-01-30,Île-de-France,Sport,56,4083.78,0.3637
2024-01-31,Nord,Électronique,71,4060.6,0.2239
2024-01-31,Nord,Vêtements,41,2926.84,0.4443
2024-01-31,Nord,Alimentation,27,2278.3,0.171
2024-01-31,Nord,Maison,31,2004.65,0.3503
2024-01-31,Nord,Sport,32,1927.21,0.3556
2024-01-31,Sud,Électronique,68,5414.93,0.2136
2024-01-31,Sud,Vêtements,57,3695.21,0.4272
2024-01-31,Sud,Alimentation,38,2754.49,0.1873
2024-01-31,Sud,Maison,54,2774.22,0.3664
2024-01-31,Sud,Sport,47,2715.25,0.3962
2024-01-31,Est,Électronique,41,3040.29,0.2529
2024-01-31,Est,Vêtements,43,2436.92,0.447
2024-01-31,Est,Alimentation,37,1836.42,0.1767
2024-01-31,Est,Maison,23,1858.66,0.3524
2024-01-31,Est,Sport,25,1649.28,0.3601
2024-01-31,Ouest,Électronique,55,3807.35,0.1718
2024-01-31,Ouest,Vêtements,30,2556.06,0.4447
2024-01-31,Ouest,Alimentation,41,2378.61,0.1843
2024-01-31,Ouest,Maison,36,2435.86,0.3644
2024-01-31,Ouest,Sport,31,1757.92,0.3838
2024-01-31,Île-de-France,Électronique,134,7903.88,0.251
2024-01-31,Île-de-France,Vêtements,71,6042.92,0.423
2024-01-31,Île-de-France,Alimentation,59,4542.13,0.1849
2024-01-31,Île-de-France,Maison,72,4123.33,0.3313
2024-01-31,Île-de-France,Sport,51,3887.62,0.3471
2024-02-01,Nord,Électronique,45,3807.81,0.2192
2024-02-01,Nord,Vêtements,34,2884.81,0.4546
2024-02-01,Nord,Alimentation,41,2266.08,0.167
2024-02-01,Nord,Maison,35,2514.2,0.3436
2024-02-01,Nord,Sport,40,2079.43,0.4083
2024-02-01,Sud,Électronique,84,5124.42,0.2428
2024-02-01,Sud,Vêtements,54,3190.52,0.467
2024-02-01,Sud,Alimentation,43,2763.28,0.1893
2024-02-01,Sud,Maison,68,3251.65,0.3624
2024-02-01,Sud,Sport,45,2299.38,0.4218
2024-02-01,Est,Électronique,61,3370.18,0.2317
2024-02-01,Est,Vêtements,58,2788.53,0.4501
2024-02-01,Est,Alimentation,32,2049.26,0.1676
2024-02-01,Est,Maison,38,1777.79,0.3807
2024-02-01,Est,Sport,30,1653.02,0.3554
2024-02-01,Ouest,Électronique,41,3460.93,0.2318
2024-02-01,Ouest,Vêtements,46,2569.82,0.4566
2024-02-01,Ouest,Alimentation,49,2379.66,0.1527
2024-02-01,Ouest,Maison,44,2334.0,0.3508
2024-02-01,Ouest,Sport,24,1853.06,0.3804
2024-02-01,Île-de-France,Électronique,105,7786.76,0.1951
2024-02-01,Île-de-France,Vêtements,82,5922.45,0.4241
2024-02-01,Île-de-France,Alimentation,60,4563.2,0.1559
2024-02-01,Île-de-France,Maison,108,4913.78,0.35
2024-02-01,Île-de-France,Sport,75,4113.96,0.3759
2024-02-02,Nord,Électronique,62,3628.67,0.2321
2024-02-02,Nord,Vêtements,61,2988.19,0.4643
2024-02-02,Nord,Alimentation,34,2223.5,0.1787
2024-02-02,Nord,Maison,42,2426.91,0.3568
2024-02-02,Nord,Sport,25,2136.02,0.3764
2024-02-02,Sud,Électronique,58,4398.1,0.1879
2024-02-02,Sud,Vêtements,39,2994.38,0.4702
2024-02-02,Sud,Alimentation,48,2907.57,0.1484
2024-02-02,Sud,Maison,54,2861.04,0.3646
2024-02-02,Sud,Sport,46,2163.14,0.3807
2024-02-02,Est,Électronique,39,3250.59,0.2337
2024-02-02,Est,Vêtements,30,2104.27,0.4897
2024-02-02,Est,Alimentation,38,2168.4,0.1821
2024-02-02,Est,Maison,27,2294.66,0.3442
2024-02-02,Est,Sport,21,1654.58,0.3984
2024-02-02,Ouest,Électronique,65,3480.53,0.1506
2024-02-02,Ouest,Vêtements,39,2303.51,0.4573
2024-02-02,Ouest,Alimentation,41,1988.0,0.1889
2024-02-02,Ouest,Maison,23,1823.99,0.354
2024-02-02,Ouest,Sport,23,1723.39,0.3992
2024-02-02,Île-de-France,Électronique,161,8266.63,0.2439
2024-02-02,Île-de-France,Vêtements,100,5649.04,0.4711
2024-02-02,Île-de-France,Alimentation,85,4299.3,0.1784
2024-02-02,Île-de-France,Maison,112,5318.3,0.2988
2024-02-02,Île-de-France,Sport,66,3579.04,0.3583
2024-02-03,Nord,Électronique,42,3318.51,0.2364
2024-02-03,Nord,Vêtements,32,1861.78,0.4364
2024-02-03,Nord,Alimentation,35,1847.38,0.1916
2024-02-03,Nord,Maison,26,2065.83,0.345
2024-02-03,Nord,Sport,23,1688.57,0.3456
2024-02-03,Sud,Électronique,50,3721.23,0.2038
2024-02-03,Sud,Vêtements,40,2741.44,0.4386
2024-02-03,Sud,Alimentation,39,2221.9,0.1499
2024-02-03,Sud,Maison,52,2560.45,0.3661
2024-02-03,Sud,Sport,35,2143.04,0.4422
2024-02-03,Est,Électronique,43,2738.12,0.2399
2024-02-03,Est,Vêtements,24,1833.13,0.46
2024-02-03,Est,Alimentation,18,1391.31,0.1935
2024-02-03,Est,Maison,26,1547.64,0.328
2024-02-03,Est,Sport,20,1366.67,0.3988
2024-02-03,Ouest,Électronique,44,2686.8,0.2334
2024-02-03,Ouest,Vêtements,26,1989.76,0.4393
2024-02-03,Ouest,Alimentation,19,1499.88,0.1786
2024-02-03,Ouest,Maison,31,1719.67,0.3591
2024-02-03,Ouest,Sport,21,1439.73,0.3915
2024-02-03,Île-de-France,Électronique,84,6735.76,0.2208
2024-02-03,Île-de-France,Vêtements,65,4365.32,0.4395
2024-02-03,Île-de-France,Alimentation,38,3092.17,0.1744
2024-02-03,Île-de-France,Maison,64,3635.2,0.3327
2024-02-03,Île-de-France,Sport,39,3028.57,0.3962
2024-02-04,Nord,Électronique,46,3189.37,0.1927
2024-02-04,Nord,Vêtements,38,2172.05,0.4372
2024-02-04,Nord,Alimentation,22,1585.7,0.1529
2024-02-04,Nord,Maison,34,2133.38,0.3326
2024-02-04,Nord,Sport,19,1447.19,0.3459
2024-02-04,Sud,Électronique,59,3568.2,0.2167
2024-02-04,Sud,Vêtements,37,2673.8,0.46
2024-02-04,Sud,Alimentation,30,1911.7,0.1904
2024-02-04,Sud,Maison,40,2297.41,0.3552
2024-02-04,Sud,Sport,21,1773.03,0.3466
2024-02-04,Est,Électronique,48,2526.61,0.2048
2024-02-04,Est,Vêtements,27,2017.96,0.4377
2024-02-04,Est,Alimentation,20,1227.32,0.1614
2024-02-04,Est,Maison,23,1512.62,0.3367
2024-02-04,Est,Sport,16,1167.08,0.3599
2024-02-04,Ouest,Électronique,56,2706.83,0.2279
2024-02-04,Ouest,Vêtements,26,1836.03,0.4446
2024-02-04,Ouest,Alimentation,30,1720.15,0.205
2024-02-04,Ouest,Maison,25,1840.17,0.327
2024-02-04,Ouest,Sport,21,1174.66,0.3985
2024-02-04,Île-de-France,Électronique,76,6358.71,0.2254
2024-02-04,Île-de-France,Vêtements,60,4127.79,0.4555
2024-02-04,Île-de-France,Alimentation,59,3641.52,0.2034
2024-02-04,Île-de-France,Maison,68,3793.24,0.3449
2024-02-04,Île-de-France,Sport,50,3074.55,0.3788
2024-02-05,Nord,Électronique,54,3907.69,0.2284
2024-02-05,Nord,Vêtements,59,2874.57,0.4465
2024-02-05,Nord,Alimentation,37,2362.34,0.1838
2024-02-05,Nord,Maison,33,2501.43,0.3179
2024-02-05,Nord,Sport,29,2018.55,0.3783
2024-02-05,Sud,Électronique,60,4418.54,0.2338
2024-02-05,Sud,Vêtements,79,3621.15,0.4614
2024-02-05,Sud,Alimentation,47,2639.43,0.1662
2024-02-05,Sud,Maison,51,3600.12,0.344
2024-02-05,Sud,Sport,28,2349.66,0.3848
2024-02-05,Est,Électronique,44,3469.64,0.2291
2024-02-05,Est,Vêtements,45,2414.58,0.4649
2024-02-05,Est,Alimentation,28,2137.65,0.1936
2024-02-05,Est,Maison,33,2028.1,0.3508
2024-02-05,Est,Sport,25,1700.68,0.3953
2024-02-05,Ouest,Électronique,41,3358.64,0.1924
2024-02-05,Ouest,Vêtements,44,2786.71,0.4628
2024-02-05,Ouest,Alimentation,24,1828.68,0.1939
2024-02-05,Ouest,Maison,28,2006.26,0.3093
2024-02-05,Ouest,Sport,27,1713.22,0.3972
2024-02-05,Île-de-France,Électronique,114,7406.99,0.2201
2024-02-05,Île-de-France,Vêtements,75,5379.08,0.4789
2024-02-05,Île-de-France,Alimentation,82,4229.39,0.1702
2024-02-05,Île-de-France,Maison,69,5358.68,0.3568
2024-02-05,Île-de-France,Sport,65,3702.25,0.3866
2024-02-06,Nord,Électronique,56,3681.97,0.2035
2024-02-06,Nord,Vêtements,40,2385.84,0.4607
2024-02-06,Nord,Alimentation,41,2392.82,0.1909
2024-02-06,Nord,Maison,36,2354.46,0.3227
2024-02-06,Nord,Sport,29,1978.94,0.363
2024-02-06,Sud,Électronique,55,4375.8,0.2203
2024-02-06,Sud,Vêtements,47,3779.58,0.4597
2024-02-06,Sud,Alimentation,39,2728.28,0.2118
2024-02-06,Sud,Maison,63,3288.04,0.3315
2024-02-06,Sud,Sport,45,2259.58,0.3949
2024-02-06,Est,Électronique,55,3622.3,0.2384
2024-02-06,Est,Vêtements,39,2346.04,0.4585
2024-02-06,Est,Alimentation,28,1886.67,0.1738
2024-02-06,Est,Maison,40,1915.03,0.362
2024-02-06,Est,Sport,27,1494.85,0.3687
2024-02-06,Ouest,Électronique,53,3616.27,0.2289
2024-02-06,Ouest,Vêtements,33,2235.19,0.4124
2024-02-06,Ouest,Alimentation,42,2225.92,0.2011
2024-02-06,Ouest,Maison,22,1818.18,0.3501
2024-02-06,Ouest,Sport,37,1870.69,0.4244
2024-02-06,Île-de-France,Électronique,124,7259.57,0.2251
2024-02-06,Île-de-France,Vêtements,108,5794.2,0.4339
2024-02-06,Île-de-France,Alimentation,90,4787.67,0.1753
2024-02-06,Île-de-France,Maison,86,3957.49,0.3552
2024-02-06,Île-de-France,Sport,67,4741.88,0.3578
2024-02-07,Nord,Électronique,81,3678.34,0.2368
2024-02-07,Nord,Vêtements,37,2944.66,0.4852
2024-02-07,Nord,Alimentation,36,2370.62,0.1868
2024-02-07,Nord,Maison,44,2819.36,0.3375
2024-02-07,Nord,Sport,25,2069.82,0.374
2024-02-07,Sud,Électronique,76,4612.59,0.2187
2024-02-07,Sud,Vêtements,51,3442.36,0.4688
2024-02-07,Sud,Alimentation,44,2679.32,0.1842
2024-02-07,Sud,Maison,36,3093.29,0.3769
2024-02-07,Sud,Sport,38,2094.09,0.3924
2024-02-07,Est,Électronique,63,3022.84,0.1906
2024-02-07,Est,Vêtements,30,2283.89,0.4059
2024-02-07,Est,Alimentation,46,2118.05,0.1994
2024-02-07,Est,Maison,35,2272.58,0.3272
2024-02-07,Est,Sport,36,1716.09,0.4103
2024-02-07,Ouest,Électronique,48,3715.11,0.2491
2024-02-07,Ouest,Vêtements,41,2713.83,0.4625
2024-02-07,Ouest,Alimentation,30,2115.14,0.1628
2024-02-07,Ouest,Maison,41,2171.17,0.3606
2024-02-07,Ouest,Sport,22,1834.52,0.3893
2024-02-07,Île-de-France,Électronique,114,8179.57,0.2488
2024-02-07,Île-de-France,Vêtements,80,5685.4,0.4688
2024-02-07,Île-de-France,Alimentation,60,4446.88,0.1557
2024-02-07,Île-de-France,Maison,81,4698.23,0.337
2024-02-07,Île-de-France,Sport,59,3682.26,0.3663
2024-02-08,Nord,Électronique,76,4037.04,0.238
2024-02-08,Nord,Vêtements,48,2931.21,0.4404
2024-02-08,Nord,Alimentation,31,2398.15,0.2006
2024-02-08,Nord,Maison,50,2784.14,0.328
2024-02-08,Nord,Sport,35,2043.71,0.3911
2024-02-08,Sud,Électronique,63,4605.75,0.2078
2024-02-08,Sud,Vêtements,65,3650.44,0.4227
2024-02-08,Sud,Alimentation,40,3051.31,0.1907
2024-02-08,Sud,Maison,61,2991.41,0.3616
2024-02-08,Sud,Sport,36,2276.85,0.4087
2024-02-08,Est,Électronique,74,3453.99,0.1887
2024-02-08,Est,Vêtements,26,2162.81,0.4733
2024-02-08,Est,Alimentation,23,1869.4,0.1946
2024-02-08,Est,Maison,30,2078.93,0.3629
2024-02-08,Est,Sport,22,1781.71,0.3922
2024-02-08,Ouest,Électronique,70,3556.09,0.2099
2024-02-08,Ouest,Vêtements,33,2551.95,0.4473
2024-02-08,Ouest,Alimentation,24,1751.12,0.1928
2024-02-08,Ouest,Maison,32,2418.66,0.3766
2024-02-08,Ouest,Sport,27,1945.6,0.4204
2024-02-08,Île-de-France,Électronique,117,7996.37,0.2409
2024-02-08,Île-de-France,Vêtements,105,6392.41,0.4402
2024-02-08,Île-de-France,Alimentation,56,4659.15,0.152
2024-02-08,Île-de-France,Maison,74,4956.75,0.3612
2024-02-08,Île-de-France,Sport,59,4116.16,0.3977
2024-02-09,Nord,Électronique,55,4010.66,0.2069
2024-02-09,Nord,Vêtements,31,2636.03,0.4796
2024-02-09,Nord,Alimentation,31,2304.25,0.1545
2024-02-09,Nord,Maison,50,2801.74,0.3768
2024-02-09,Nord,Sport,30,2081.17,0.3596
